,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
121,PNB,EQ,2017-11-07,201.2,204.8,204.8,188.65,191.25,190.8,194.91,27782722,5415228847.9,142432,4790672,17.24,November,2017,-0.05168986083498994,Slight or No change
122,PNB,EQ,2017-11-08,190.8,192.85,194.85,186.05,191.4,189.05,190.51,22869578,4356887977.6,105533,3066176,13.41,November,2017,-0.009171907756813424,Slight or No change
123,PNB,EQ,2017-11-09,189.05,191.4,196.55,190.5,192.75,192.3,192.73,21212153,4088151897.4,96368,3453410,16.28,November,2017,0.01719121925416567,Slight or No change
124,PNB,EQ,2017-11-10,192.3,190.0,196.0,187.0,190.0,190.1,191.64,26367774,5053183086.9,130755,4053656,15.37,November,2017,-0.011440457618304811,Slight or No change
125,PNB,EQ,2017-11-13,190.1,192.0,192.45,186.5,187.0,187.65,189.93,13730302,2607821504.25,67646,2630797,19.16,November,2017,-0.012887953708574429,Slight or No change
126,PNB,EQ,2017-11-14,187.65,188.3,189.95,183.2,184.4,184.05,186.33,14459551,2694318620.75,64349,2799331,19.36,November,2017,-0.01918465227817745,Slight or No change
127,PNB,EQ,2017-11-15,184.05,184.9,187.1,179.15,181.5,180.7,183.15,15478328,2834816724.5,69248,2387616,15.43,November,2017,-0.01820157565878855,Slight or No change
128,PNB,EQ,2017-11-16,180.7,182.4,191.05,180.1,190.1,189.6,186.37,22146185,4127406056.7,104752,3194215,14.42,November,2017,0.0492529053680133,Slight or No change
129,PNB,EQ,2017-11-17,189.6,198.0,200.9,189.8,190.7,190.8,195.21,28196846,5504318926.3,119814,4254216,15.09,November,2017,0.006329113924050667,Slight or No change
130,PNB,EQ,2017-11-20,190.8,190.7,190.7,186.5,186.85,187.25,188.22,13291834,2501852585.1,51217,3138947,23.62,November,2017,-0.018605870020964366,Slight or No change
131,PNB,EQ,2017-11-21,187.25,188.95,191.7,185.3,186.0,186.3,188.39,13806005,2600897755.55,56938,1994964,14.45,November,2017,-0.0050734312416554905,Slight or No change
132,PNB,EQ,2017-11-22,186.3,187.0,192.95,183.5,188.8,189.2,188.68,23941016,4517211162.05,117836,3075572,12.85,November,2017,0.015566290928609616,Slight or No change
133,PNB,EQ,2017-11-23,189.2,189.3,189.6,184.95,186.5,186.5,187.06,14256077,2666704700.15,60880,2069311,14.52,November,2017,-0.014270613107822405,Slight or No change
134,PNB,EQ,2017-11-24,186.5,187.0,189.2,185.05,185.95,186.1,187.07,11782239,2204079809.9,47651,2330427,19.78,November,2017,-0.00214477211796249,Slight or No change
135,PNB,EQ,2017-11-27,186.1,184.95,186.65,182.85,185.2,185.85,184.91,10556535,1952047692.5,41208,1892143,17.92,November,2017,-0.0013433637829124434,Slight or No change
136,PNB,EQ,2017-11-28,185.85,186.7,187.85,182.8,183.0,183.7,185.79,13720114,2549118691.2,51303,2012049,14.66,November,2017,-0.01156846919558785,Slight or No change
137,PNB,EQ,2017-11-29,183.7,184.1,184.7,180.5,181.35,181.6,182.85,9800911,1792107393.6,37943,2087025,21.29,November,2017,-0.011431682090364714,Slight or No change
138,PNB,EQ,2017-11-30,181.6,180.9,180.9,175.35,176.85,176.1,177.99,17254860,3071193397.65,58439,4421454,25.62,November,2017,-0.030286343612334843,Slight or No change
139,PNB,EQ,2017-12-01,176.1,177.1,178.0,170.1,170.3,171.5,175.02,13167162,2304467391.6,56914,2011155,15.27,December,2017,-0.0261215218625781,Slight or No change
140,PNB,EQ,2017-12-04,171.5,171.9,174.35,169.5,174.35,173.2,171.89,12795662,2199478122.35,51153,1574344,12.3,December,2017,0.009912536443148712,Slight or No change
141,PNB,EQ,2017-12-05,173.2,172.4,177.8,170.65,176.15,175.95,174.25,17498518,3049113011.2,72040,2606801,14.9,December,2017,0.015877598152424843,Slight or No change
142,PNB,EQ,2017-12-06,175.95,175.4,175.8,170.95,171.4,172.1,173.76,12381441,2151458031.25,62519,1849411,14.94,December,2017,-0.021881216254617808,Slight or No change
143,PNB,EQ,2017-12-07,172.1,172.1,175.8,172.05,173.75,173.9,174.13,11340699,1974770839.05,43984,1886537,16.64,December,2017,0.010459035444509102,Slight or No change
144,PNB,EQ,2017-12-08,173.9,174.35,175.3,172.0,172.5,172.7,173.28,8766071,1518963726.25,32946,1064991,12.15,December,2017,-0.006900517538815487,Slight or No change
145,PNB,EQ,2017-12-11,172.7,174.05,175.3,171.85,172.45,172.95,173.65,7926307,1376388514.1,30049,1158751,14.62,December,2017,0.001447596988998212,Slight or No change
146,PNB,EQ,2017-12-12,172.95,172.9,176.25,170.3,173.25,173.7,173.88,16854655,2930762143.6,54422,3208099,19.03,December,2017,0.004336513443191636,Slight or No change
147,PNB,EQ,2017-12-13,173.7,173.0,173.7,166.45,167.55,167.8,170.5,11545396,1968443896.0,41534,1354898,11.74,December,2017,-0.033966609096142686,Slight or No change
148,PNB,EQ,2017-12-14,167.8,169.0,170.65,166.15,169.4,169.6,168.43,12678906,2135480360.85,49678,1252261,9.88,December,2017,0.010727056019070202,Slight or No change
149,PNB,EQ,2017-12-15,169.6,172.1,173.95,170.75,171.9,171.6,172.06,8768732,1508723208.5,40774,1504714,17.16,December,2017,0.011792452830188704,Slight or No change
150,PNB,EQ,2017-12-18,171.6,168.0,180.6,161.85,179.9,178.75,175.67,27671940,4861255268.85,108770,3367532,12.17,December,2017,0.04166666666666674,Slight or No change
151,PNB,EQ,2017-12-19,178.75,180.85,181.0,176.35,178.65,178.75,178.87,13603472,2433234854.0,60439,2263855,16.64,December,2017,0.0,Slight or No change
152,PNB,EQ,2017-12-20,178.75,171.9,172.8,169.4,170.55,170.5,170.92,63640511,10877210731.85,182756,33358997,52.42,December,2017,-0.0461538461538461,Slight or No change
153,PNB,EQ,2017-12-21,170.5,171.0,174.9,170.5,173.15,173.5,172.95,18059283,3123435646.35,74660,6087753,33.71,December,2017,0.017595307917888547,Slight or No change
154,PNB,EQ,2017-12-22,173.5,173.9,177.15,172.15,175.7,175.95,175.19,22577624,3955459550.95,70337,5996166,26.56,December,2017,0.01412103746397686,Slight or No change
155,PNB,EQ,2017-12-26,175.95,175.9,175.9,172.55,174.2,174.3,174.13,9993708,1740158641.15,44496,2567892,25.7,December,2017,-0.009377664109121775,Slight or No change
156,PNB,EQ,2017-12-27,174.3,174.2,177.7,172.7,173.0,174.1,175.22,14740959,2582954206.45,55758,4521155,30.67,December,2017,-0.0011474469305795543,Slight or No change
157,PNB,EQ,2017-12-28,174.1,173.25,174.5,170.0,170.25,170.8,171.37,18945479,3246686025.5,53890,8648072,45.65,December,2017,-0.01895462377943702,Slight or No change
158,PNB,EQ,2017-12-29,170.8,171.8,173.65,170.65,171.55,171.4,172.0,9789074,1683721287.0,46985,2654665,27.12,December,2017,0.003512880562060783,Slight or No change
159,PNB,EQ,2018-01-01,171.4,172.95,173.4,168.9,169.7,169.75,171.31,7869149,1348032197.0,35893,1423821,18.09,January,2018,-0.009626604434072372,Slight or No change
160,PNB,EQ,2018-01-02,169.75,170.5,170.9,165.4,166.15,166.4,167.26,13729132,2296383278.05,54266,3567217,25.98,January,2018,-0.019734904270986675,Slight or No change
161,PNB,EQ,2018-01-03,166.4,168.0,169.3,166.2,166.5,166.6,167.66,8534233,1430884733.85,36317,1413490,16.56,January,2018,0.0012019230769229061,Slight or No change
162,PNB,EQ,2018-01-04,166.6,167.35,179.7,165.4,178.0,176.45,172.88,31613344,5465302501.7,121680,9106491,28.81,January,2018,0.05912364945978399,Slight or No change
163,PNB,EQ,2018-01-05,176.45,180.4,180.5,175.4,176.05,176.0,177.47,15500426,2750899295.7,64260,2886355,18.62,January,2018,-0.0025502975347123646,Slight or No change
164,PNB,EQ,2018-01-08,176.0,177.05,178.15,175.1,175.65,175.7,176.41,7302294,1288170169.05,37673,2078930,28.47,January,2018,-0.0017045454545455696,Slight or No change
165,PNB,EQ,2018-01-09,175.7,175.3,177.9,174.05,174.55,174.65,176.09,11152776,1963904063.4,42093,1919693,17.21,January,2018,-0.005976095617529764,Slight or No change
166,PNB,EQ,2018-01-10,174.65,174.45,174.9,170.0,170.1,170.65,171.9,9021131,1550728455.35,44835,2239225,24.82,January,2018,-0.022902948754652153,Slight or No change
167,PNB,EQ,2018-01-11,170.65,170.3,173.6,169.55,173.3,172.75,171.84,8683986,1492224624.4,35136,2854421,32.87,January,2018,0.012305889246996715,Slight or No change
168,PNB,EQ,2018-01-12,172.75,173.5,174.9,171.45,174.5,174.2,173.3,11223630,1945015985.05,48951,3181557,28.35,January,2018,0.008393632416787256,Slight or No change
169,PNB,EQ,2018-01-15,174.2,174.95,175.85,171.85,172.05,172.15,173.69,7104648,1234018255.55,31984,1377316,19.39,January,2018,-0.011768082663604962,Slight or No change
170,PNB,EQ,2018-01-16,172.15,172.25,172.95,165.1,165.7,165.55,168.39,11916843,2006678919.5,52318,4407267,36.98,January,2018,-0.0383386581469648,Slight or No change
171,PNB,EQ,2018-01-17,165.55,165.5,177.0,162.65,176.5,175.55,170.24,25299752,4307074228.3,112693,6443514,25.47,January,2018,0.060404711567502156,Slight or No change
172,PNB,EQ,2018-01-18,175.55,180.7,182.75,168.65,170.35,170.5,176.38,32923946,5807099731.4,122684,9442984,28.68,January,2018,-0.028766733124465982,Slight or No change
173,PNB,EQ,2018-01-19,170.5,170.8,178.0,169.35,176.9,176.4,174.6,21519974,3757406127.6,82002,2831150,13.16,January,2018,0.034604105571847565,Slight or No change
174,PNB,EQ,2018-01-22,176.4,176.1,177.3,172.2,176.2,176.0,174.99,11370450,1989668155.05,53117,1499109,13.18,January,2018,-0.0022675736961451642,Slight or No change
175,PNB,EQ,2018-01-23,176.0,176.05,187.8,175.25,186.0,185.8,182.22,28176767,5134408465.9,126351,7040900,24.99,January,2018,0.055681818181818166,Slight or No change
176,PNB,EQ,2018-01-24,185.8,185.25,196.35,182.1,195.45,194.65,189.78,50753260,9631897382.05,202903,7838343,15.44,January,2018,0.04763186221743809,Slight or No change
177,PNB,EQ,2018-01-25,194.65,197.0,197.0,180.0,181.4,180.9,184.93,45808402,8471233858.3,168212,10313389,22.51,January,2018,-0.07063960955561266,Slight or No change
178,PNB,EQ,2018-01-29,180.9,181.7,182.35,172.6,173.0,173.95,176.95,18481283,3270351905.05,82440,3354700,18.15,January,2018,-0.03841901603095643,Slight or No change
179,PNB,EQ,2018-01-30,173.95,173.3,175.9,171.4,172.25,172.65,173.47,16914910,2934151011.85,78294,1998243,11.81,January,2018,-0.007473411899971194,Slight or No change
180,PNB,EQ,2018-01-31,172.65,171.5,175.2,168.8,170.9,171.35,171.88,15313331,2632087998.5,76747,2136398,13.95,January,2018,-0.007529684332464592,Slight or No change
181,PNB,EQ,2018-02-01,171.35,172.8,174.6,166.0,167.2,167.55,170.02,15801115,2686546719.85,74929,4161682,26.34,February,2018,-0.022176831047563406,Slight or No change
182,PNB,EQ,2018-02-02,167.55,165.0,168.7,160.5,161.15,161.85,164.21,17622089,2893756743.25,85551,2400486,13.62,February,2018,-0.03401969561324991,Slight or No change
183,PNB,EQ,2018-02-05,161.85,158.0,166.2,156.9,165.65,163.7,162.22,20688955,3356103403.35,88499,3269743,15.8,February,2018,0.01143033673154159,Slight or No change
184,PNB,EQ,2018-02-06,163.7,151.25,164.7,151.25,161.75,161.05,158.28,27530912,4357606883.45,117860,4436913,16.12,February,2018,-0.016188149053145806,Slight or No change
185,PNB,EQ,2018-02-07,161.05,163.95,164.9,155.6,156.0,156.55,158.77,22887593,3633758189.75,103251,5142271,22.47,February,2018,-0.027941633033219504,Slight or No change
186,PNB,EQ,2018-02-08,156.55,157.0,161.5,156.6,159.3,159.35,159.2,16358889,2604349044.3,63972,1784870,10.91,February,2018,0.017885659533695142,Slight or No change
187,PNB,EQ,2018-02-09,159.35,156.0,158.0,155.3,156.9,156.8,156.68,9608396,1505453377.05,47395,1547723,16.11,February,2018,-0.016002510197677955,Slight or No change
188,PNB,EQ,2018-02-12,156.8,157.05,163.95,156.5,161.65,161.65,161.33,15391679,2483130193.5,68171,2437712,15.84,February,2018,0.030931122448979664,Slight or No change
189,PNB,EQ,2018-02-14,161.65,158.95,158.95,144.65,144.85,145.85,150.09,68396778,10265480651.2,315536,13406936,19.6,February,2018,-0.09774203526136727,Slight or No change
190,PNB,EQ,2018-02-15,145.85,137.6,139.7,125.25,127.05,128.25,133.68,177112217,23677110120.6,626019,27841783,15.72,February,2018,-0.12067192320877607,Slight or No change
191,PNB,EQ,2018-02-16,128.25,125.6,128.4,120.55,126.1,125.55,124.06,156691203,19439883927.5,511094,9467950,6.04,February,2018,-0.021052631578947434,Slight or No change
192,PNB,EQ,2018-02-19,125.55,122.0,123.5,113.55,115.1,116.5,117.83,130898125,15424098084.05,418683,13365682,10.21,February,2018,-0.07208283552369577,Slight or No change
193,PNB,EQ,2018-02-20,116.5,113.9,118.45,111.0,117.05,116.55,114.45,146638863,16782659492.4,431522,9478929,6.46,February,2018,0.00042918454935625405,Slight or No change
194,PNB,EQ,2018-02-21,116.55,118.15,119.5,115.55,116.85,117.3,117.04,67541786,7905306571.85,210984,3540111,5.24,February,2018,0.006435006435006496,Slight or No change
195,PNB,EQ,2018-02-22,117.3,114.6,116.8,113.7,114.05,114.6,115.42,45302555,5228609747.7,126277,7027850,15.51,February,2018,-0.023017902813299296,Slight or No change
196,PNB,EQ,2018-02-23,114.6,114.4,116.95,112.3,113.5,113.45,114.54,45035931,5158582677.45,152663,5295387,11.76,February,2018,-0.010034904013961565,Slight or No change
197,PNB,EQ,2018-02-26,113.45,115.0,115.0,110.15,111.9,112.0,112.49,42608524,4793114218.8,141319,7574532,17.78,February,2018,-0.012780960775672146,Slight or No change
198,PNB,EQ,2018-02-27,112.0,106.8,106.8,96.05,97.55,98.35,100.48,202069429,20303938484.05,534476,33795117,16.72,February,2018,-0.12187500000000007,Slight or No change
199,PNB,EQ,2018-02-28,98.35,93.6,102.4,92.0,101.4,101.4,97.03,210781693,20451980887.4,517399,13508390,6.41,February,2018,0.031011692933401225,Slight or No change
200,PNB,EQ,2018-03-01,101.4,100.7,103.75,98.8,100.8,101.05,101.45,122105493,12387413736.95,343292,6325364,5.18,March,2018,-0.0034516765285996787,Slight or No change
201,PNB,EQ,2018-03-05,101.05,99.9,102.4,98.8,99.1,100.1,100.54,59237515,5955997776.8,181694,8341803,14.08,March,2018,-0.009401286491835803,Slight or No change
202,PNB,EQ,2018-03-06,100.1,101.0,102.0,96.8,96.95,97.85,99.86,43475662,4341282007.6,132969,3243523,7.46,March,2018,-0.022477522477522438,Slight or No change
203,PNB,EQ,2018-03-07,97.85,96.0,96.9,94.05,95.1,95.5,95.48,52573179,5019751898.45,147265,6595180,12.54,March,2018,-0.024016351558507898,Slight or No change
204,PNB,EQ,2018-03-08,95.5,96.15,97.45,94.3,96.5,96.65,95.85,34680221,3324263839.4,99274,2448666,7.06,March,2018,0.012041884816754056,Slight or No change
205,PNB,EQ,2018-03-09,96.65,97.4,97.65,95.0,95.1,95.6,96.22,30239013,2909548291.0,85408,2739254,9.06,March,2018,-0.010863942058975784,Slight or No change
206,PNB,EQ,2018-03-12,95.6,96.2,96.3,91.25,94.8,94.6,93.58,45021305,4212994197.25,112787,3103755,6.89,March,2018,-0.010460251046025104,Slight or No change
207,PNB,EQ,2018-03-13,94.6,94.2,102.65,93.3,97.25,97.95,98.92,86099105,8517294455.15,247145,5615322,6.52,March,2018,0.035412262156448326,Slight or No change
208,PNB,EQ,2018-03-14,97.95,94.0,100.35,93.3,99.9,99.3,96.39,83449240,8043809987.8,228015,6521235,7.81,March,2018,0.013782542113323082,Slight or No change
209,PNB,EQ,2018-03-15,99.3,99.3,101.0,97.8,97.95,98.55,99.27,42911688,4259848703.4,123064,3551889,8.28,March,2018,-0.007552870090634434,Slight or No change
210,PNB,EQ,2018-03-16,98.55,98.4,102.25,97.6,98.7,98.85,100.1,55339873,5539541308.5,170623,4664498,8.43,March,2018,0.003044140030441289,Slight or No change
211,PNB,EQ,2018-03-19,98.85,98.55,100.45,96.1,96.15,96.55,97.78,33530881,3278735408.05,95053,3528263,10.52,March,2018,-0.02326757713707639,Slight or No change
212,PNB,EQ,2018-03-20,96.55,96.0,97.5,95.25,96.95,96.85,96.47,27906714,2692059210.7,78366,3186708,11.42,March,2018,0.0031071983428274663,Slight or No change
213,PNB,EQ,2018-03-21,96.85,97.55,99.15,97.15,97.45,97.6,98.16,23276651,2284734165.15,60523,3200984,13.75,March,2018,0.0077439339184306455,Slight or No change
214,PNB,EQ,2018-03-22,97.6,97.65,98.15,95.7,95.8,96.55,96.86,16401398,1588634862.85,41827,1822531,11.11,March,2018,-0.010758196721311397,Slight or No change
215,PNB,EQ,2018-03-23,96.55,94.45,95.1,92.75,92.95,93.15,93.6,23075193,2159804695.8,66540,3274377,14.19,March,2018,-0.035214914552045506,Slight or No change
216,PNB,EQ,2018-03-26,93.15,93.4,96.45,93.05,95.85,95.8,94.73,26795299,2538436730.7,72964,5361408,20.01,March,2018,0.028448738593666034,Slight or No change
217,PNB,EQ,2018-03-27,95.8,97.2,100.0,96.3,99.15,99.45,98.34,29403384,2891661214.7,88797,4166540,14.17,March,2018,0.03810020876826736,Slight or No change
218,PNB,EQ,2018-03-28,99.45,97.95,99.15,94.55,94.95,95.3,96.94,30109801,2918966714.7,75961,6654476,22.1,March,2018,-0.041729512317747686,Slight or No change
219,PNB,EQ,2018-04-02,95.3,96.3,96.85,95.4,96.4,96.3,96.13,13543335,1301912749.2,40903,1371072,10.12,April,2018,0.01049317943336825,Slight or No change
220,PNB,EQ,2018-04-03,96.3,97.55,98.9,94.65,95.5,95.45,96.33,25344799,2441461327.35,78143,5110809,20.17,April,2018,-0.008826583592938642,Slight or No change
221,PNB,EQ,2018-04-04,95.45,96.0,97.0,94.2,94.4,94.4,95.59,21491684,2054421565.0,53607,2990799,13.92,April,2018,-0.011000523834468257,Slight or No change
222,PNB,EQ,2018-04-05,94.4,95.9,98.1,95.15,97.35,97.0,96.28,25894057,2493207369.6,69489,7622228,29.44,April,2018,0.02754237288135597,Slight or No change
223,PNB,EQ,2018-04-06,97.0,97.15,102.85,95.85,102.1,102.15,100.04,47882204,4790187362.0,145050,6623983,13.83,April,2018,0.05309278350515467,Slight or No change
224,PNB,EQ,2018-04-09,102.15,103.9,105.55,101.3,105.1,105.25,103.96,50232626,5222017264.0,154857,5490774,10.93,April,2018,0.03034752814488484,Slight or No change
225,PNB,EQ,2018-04-10,105.25,106.75,106.75,104.25,104.95,105.2,105.44,29470636,3107382509.3,88699,3835666,13.02,April,2018,-0.00047505938242276,Slight or No change
226,PNB,EQ,2018-04-11,105.2,103.5,104.15,101.3,102.05,102.2,102.42,24512955,2510617006.1,73932,3371866,13.76,April,2018,-0.028517110266159662,Slight or No change
227,PNB,EQ,2018-04-12,102.2,102.25,102.9,100.2,101.1,101.25,101.65,20289152,2062334779.75,54294,1650191,8.13,April,2018,-0.009295499021526488,Slight or No change
228,PNB,EQ,2018-04-13,101.25,101.5,103.0,100.8,101.0,101.3,101.91,15646434,1594452450.4,48635,1648080,10.53,April,2018,0.0004938271604937317,Slight or No change
229,PNB,EQ,2018-04-16,101.3,100.75,101.75,98.45,99.1,99.15,99.7,18763829,1870677909.95,57653,2408219,12.83,April,2018,-0.021224086870681114,Slight or No change
230,PNB,EQ,2018-04-17,99.15,99.8,100.35,97.6,98.05,97.95,98.91,17990215,1779483479.95,53721,2704330,15.03,April,2018,-0.012102874432677768,Slight or No change
231,PNB,EQ,2018-04-18,97.95,98.05,99.0,97.0,97.15,97.15,97.84,19430044,1901023115.4,57542,2188104,11.26,April,2018,-0.008167432363450744,Slight or No change
232,PNB,EQ,2018-04-19,97.15,97.85,97.85,95.8,96.1,96.1,96.65,15064019,1455924818.7,40293,3497301,23.22,April,2018,-0.010808028821410298,Slight or No change
233,PNB,EQ,2018-04-20,96.1,95.2,95.5,92.8,93.9,93.6,93.65,21889815,2050012600.4,75741,5100816,23.3,April,2018,-0.026014568158168605,Slight or No change
234,PNB,EQ,2018-04-23,93.6,93.9,95.4,93.25,94.05,94.1,94.24,15414423,1452707301.6,49180,2092646,13.58,April,2018,0.005341880341880323,Slight or No change
235,PNB,EQ,2018-04-24,94.1,94.4,94.65,92.9,93.1,93.15,93.6,11744430,1099227976.55,35948,2167202,18.45,April,2018,-0.010095642933049875,Slight or No change
236,PNB,EQ,2018-04-25,93.15,93.1,93.8,92.0,92.2,92.3,92.85,12918338,1199501312.25,40828,2169641,16.8,April,2018,-0.00912506709608163,Slight or No change
237,PNB,EQ,2018-04-26,92.3,92.35,92.6,90.5,90.7,91.0,91.59,18724350,1714903655.05,54254,4694796,25.07,April,2018,-0.014084507042253502,Slight or No change
238,PNB,EQ,2018-04-27,91.0,91.25,94.6,91.1,93.1,93.4,93.36,25205308,2353282883.25,69784,4116519,16.33,April,2018,0.026373626373626502,Slight or No change
239,PNB,EQ,2018-04-30,93.4,94.4,95.7,93.35,95.5,95.4,94.83,13703163,1299505687.95,80229,2787647,20.34,April,2018,0.021413276231263323,Slight or No change
240,PNB,EQ,2018-05-02,95.4,95.9,96.0,92.55,92.85,92.8,93.71,10845584,1016368244.6,43589,2810667,25.92,May,2018,-0.027253668763102867,Slight or No change
241,PNB,EQ,2018-05-03,92.8,93.0,93.6,91.8,91.9,92.05,92.32,11643684,1075003096.35,37548,1824705,15.67,May,2018,-0.008081896551724088,Slight or No change
