,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Day_Perc_Change,Trend
368,PNB,EQ,2018-11-06,70.4,71.2,71.55,69.9,70.3,70.6,70.77,18682517,1322157440.95,48290,2408838,12.89,November,2018,0.0028409090909089496,Slight or No change
369,PNB,EQ,2018-11-07,70.6,71.0,71.2,70.6,71.0,70.95,70.92,2459502,174425464.65,11449,1086538,44.18,November,2018,0.004957507082153034,Slight or No change
370,PNB,EQ,2018-11-09,70.95,71.0,72.4,70.2,71.6,71.65,71.65,16410330,1175721778.6,42655,2667613,16.26,November,2018,0.009866102889358741,Slight or No change
371,PNB,EQ,2018-11-12,71.65,72.0,72.1,69.7,70.35,70.5,70.58,15610896,1101809724.05,36680,2508775,16.07,November,2018,-0.01605024424284729,Slight or No change
372,PNB,EQ,2018-11-13,70.5,68.5,70.3,68.45,69.95,70.0,69.56,16257056,1130900288.8,39739,1610115,9.9,November,2018,-0.007092198581560294,Slight or No change
373,PNB,EQ,2018-11-14,70.0,70.5,72.05,70.1,70.65,70.75,71.05,19262384,1368615328.6,45177,2436716,12.65,November,2018,0.010714285714285676,Slight or No change
374,PNB,EQ,2018-11-15,70.75,70.75,71.6,69.75,71.05,71.15,70.93,13633606,966986001.05,30301,1974296,14.48,November,2018,0.005653710247349952,Slight or No change
375,PNB,EQ,2018-11-16,71.15,71.4,74.15,70.6,73.25,73.2,72.36,29393571,2126920999.75,64667,6621521,22.53,November,2018,0.028812368236120767,Slight or No change
376,PNB,EQ,2018-11-19,73.2,73.9,74.05,72.5,73.45,73.3,73.37,17064185,1251943776.15,41595,2159302,12.65,November,2018,0.00136612021857907,Slight or No change
377,PNB,EQ,2018-11-20,73.3,72.3,74.3,70.65,70.95,71.3,72.9,22772511,1660082130.05,55361,3161196,13.88,November,2018,-0.027285129604365577,Slight or No change
378,PNB,EQ,2018-11-21,71.3,71.35,73.0,71.0,72.9,72.7,72.16,15213307,1097830391.0,42552,2031961,13.36,November,2018,0.01963534361851349,Slight or No change
379,PNB,EQ,2018-11-22,72.7,73.0,73.4,71.4,71.5,71.7,72.44,12316028,892218680.0,32046,1817852,14.76,November,2018,-0.01375515818431916,Slight or No change
380,PNB,EQ,2018-11-26,71.7,72.1,72.2,69.85,71.35,71.25,70.98,14534558,1031666540.2,32391,1626641,11.19,November,2018,-0.006276150627615107,Slight or No change
381,PNB,EQ,2018-11-27,71.25,71.25,73.15,70.6,72.45,72.45,71.76,18202285,1306122774.8,40126,2420673,13.3,November,2018,0.01684210526315799,Slight or No change
382,PNB,EQ,2018-11-28,72.45,72.95,73.0,69.1,69.45,69.6,71.03,21486398,1526243081.0,51272,3935026,18.31,November,2018,-0.03933747412008293,Slight or No change
383,PNB,EQ,2018-11-29,69.6,70.1,70.35,68.85,69.75,69.65,69.65,17242452,1200880067.3,43295,2923453,16.95,November,2018,0.0007183908045977905,Slight or No change
384,PNB,EQ,2018-11-30,69.65,70.0,70.5,69.0,69.9,69.9,69.71,14026529,977772766.75,34491,2370805,16.9,November,2018,0.003589375448671994,Slight or No change
385,PNB,EQ,2018-12-03,69.9,70.0,72.0,69.45,71.55,71.45,70.74,15579155,1102013870.85,38318,2972118,19.08,December,2018,0.022174535050071498,Slight or No change
386,PNB,EQ,2018-12-04,71.45,71.45,71.9,69.25,69.65,69.55,70.62,17168281,1212471240.0,35981,3793750,22.1,December,2018,-0.026592022393282067,Slight or No change
387,PNB,EQ,2018-12-05,69.55,69.5,70.1,68.4,68.65,68.95,69.3,15370028,1065143645.3,39501,3820238,24.86,December,2018,-0.008626887131559902,Slight or No change
388,PNB,EQ,2018-12-06,68.95,68.5,68.65,65.85,66.0,66.1,66.9,22242427,1488068544.45,51052,5764840,25.92,December,2018,-0.041334300217549025,Slight or No change
389,PNB,EQ,2018-12-07,66.1,66.4,67.0,64.45,65.8,66.0,65.98,21210644,1399411738.5,46818,3903238,18.4,December,2018,-0.0015128593040846239,Slight or No change
390,PNB,EQ,2018-12-10,66.0,64.9,65.85,64.0,64.75,64.85,64.91,15452401,1003038959.2,38443,1966712,12.73,December,2018,-0.017424242424242564,Slight or No change
391,PNB,EQ,2018-12-11,64.85,63.5,69.15,63.35,68.8,68.7,66.97,33859505,2267629958.7,75550,3911957,11.55,December,2018,0.05936777178103325,Slight or No change
392,PNB,EQ,2018-12-12,68.7,69.1,72.0,69.05,70.65,70.8,70.69,29040526,2052947878.35,63179,3270865,11.26,December,2018,0.03056768558951961,Slight or No change
393,PNB,EQ,2018-12-13,70.8,71.6,72.5,70.95,71.35,71.35,71.67,18076633,1295558831.2,44355,3156544,17.46,December,2018,0.007768361581920846,Slight or No change
394,PNB,EQ,2018-12-14,71.35,71.0,73.4,70.8,72.7,72.65,72.59,21183370,1537706908.6,59096,3545123,16.74,December,2018,0.01822004204625105,Slight or No change
395,PNB,EQ,2018-12-17,72.65,72.8,73.25,71.9,72.8,72.85,72.68,11039826,802416600.85,25644,1586572,14.37,December,2018,0.0027529249827940028,Slight or No change
396,PNB,EQ,2018-12-18,72.85,72.6,75.8,72.15,74.4,74.25,74.49,33486536,2494574745.5,82592,5593107,16.7,December,2018,0.019217570350034352,Slight or No change
397,PNB,EQ,2018-12-19,74.25,74.9,77.25,74.75,77.0,76.95,76.43,29772662,2275658997.15,74510,6323430,21.24,December,2018,0.036363636363636376,Slight or No change
398,PNB,EQ,2018-12-20,76.95,76.4,78.1,75.65,76.35,76.1,76.96,28834262,2219121089.75,66328,3830293,13.28,December,2018,-0.011046133853151452,Slight or No change
399,PNB,EQ,2018-12-21,76.1,77.75,78.8,75.7,76.7,76.35,76.96,40025985,3080285430.25,86490,8447888,21.11,December,2018,0.003285151116951379,Slight or No change
400,PNB,EQ,2018-12-24,76.35,76.7,77.35,75.85,76.85,76.7,76.64,20719115,1587992756.15,38451,1881914,9.08,December,2018,0.004584151931892766,Slight or No change
401,PNB,EQ,2018-12-26,76.7,77.0,78.3,74.7,78.2,77.75,76.24,22820304,1739895218.85,48295,2621243,11.49,December,2018,0.013689700130377958,Slight or No change
402,PNB,EQ,2018-12-27,77.75,78.45,78.85,77.3,77.9,77.95,77.94,24709123,1925878237.0,45379,4458523,18.04,December,2018,0.0025723472668810476,Slight or No change
403,PNB,EQ,2018-12-28,77.95,78.0,79.0,77.9,78.35,78.45,78.49,18081826,1419242196.3,36135,3613603,19.98,December,2018,0.006414368184733732,Slight or No change
404,PNB,EQ,2018-12-31,78.45,78.7,79.45,77.85,78.1,78.1,78.45,13924275,1092290092.3,28721,1567542,11.26,December,2018,-0.004461440407903194,Slight or No change
405,PNB,EQ,2019-01-01,78.1,78.6,80.0,78.05,79.95,79.8,79.07,18609031,1471497118.7,40373,3431838,18.44,January,2019,0.02176696542893719,Slight or No change
406,PNB,EQ,2019-01-02,79.8,79.55,80.4,77.3,77.95,77.85,78.87,27192314,2144548937.25,56734,4095844,15.06,January,2019,-0.024436090225563922,Slight or No change
407,PNB,EQ,2019-01-03,77.85,78.1,78.95,77.05,77.8,77.85,77.95,18780736,1463883159.9,36287,1474585,7.85,January,2019,0.0,Slight or No change
408,PNB,EQ,2019-01-04,77.85,78.0,81.9,77.65,81.85,81.3,80.13,35324306,2830622456.8,75559,6067487,17.18,January,2019,0.044315992292870865,Slight or No change
409,PNB,EQ,2019-01-07,81.3,82.45,82.9,80.0,80.7,80.55,81.4,21061552,1714462864.35,50185,4354474,20.67,January,2019,-0.009225092250922495,Slight or No change
410,PNB,EQ,2019-01-08,80.55,80.55,81.95,79.75,81.75,81.7,81.07,17598981,1426765933.8,39537,2368195,13.46,January,2019,0.014276846679081467,Slight or No change
411,PNB,EQ,2019-01-09,81.7,82.0,82.15,79.8,80.35,80.7,80.97,18063915,1462651767.5,39800,2653314,14.69,January,2019,-0.012239902080783405,Slight or No change
412,PNB,EQ,2019-01-10,80.7,80.3,81.65,80.1,81.05,81.25,80.93,15125630,1224042091.55,32884,1837351,12.15,January,2019,0.006815365551424923,Slight or No change
413,PNB,EQ,2019-01-11,81.25,81.25,81.55,80.35,80.45,80.65,80.9,12150994,983050679.75,26695,1437130,11.83,January,2019,-0.007384615384615323,Slight or No change
414,PNB,EQ,2019-01-14,80.65,80.35,82.9,79.1,82.85,82.5,81.15,22990328,1865763736.2,56239,4644210,20.2,January,2019,0.02293862368257904,Slight or No change
415,PNB,EQ,2019-01-15,82.5,82.85,83.4,81.5,82.05,81.95,82.44,14499042,1195336747.35,35641,2267817,15.64,January,2019,-0.006666666666666599,Slight or No change
416,PNB,EQ,2019-01-16,81.95,82.0,85.0,81.85,84.05,84.25,84.15,30560868,2571567871.75,81644,4906946,16.06,January,2019,0.028065893837705858,Slight or No change
417,PNB,EQ,2019-01-17,84.25,84.3,85.05,82.95,84.4,84.55,84.07,22181000,1864754591.85,63809,3871270,17.45,January,2019,0.0035608308605341588,Slight or No change
418,PNB,EQ,2019-01-18,84.55,84.55,84.85,82.5,82.75,82.85,83.78,16185024,1356052392.05,44728,2942085,18.18,January,2019,-0.020106445890005986,Slight or No change
419,PNB,EQ,2019-01-21,82.85,82.85,83.55,79.65,80.0,80.25,82.02,20063465,1645692756.95,47785,2628097,13.1,January,2019,-0.031382015691007736,Slight or No change
420,PNB,EQ,2019-01-22,80.25,80.2,80.5,78.3,78.45,78.6,79.28,17346423,1375215115.2,39313,2028620,11.69,January,2019,-0.020560747663551426,Slight or No change
421,PNB,EQ,2019-01-23,78.6,78.6,79.4,77.3,77.55,77.75,78.53,12687561,996354333.95,31971,1670772,13.17,January,2019,-0.010814249363867656,Slight or No change
422,PNB,EQ,2019-01-24,77.75,77.75,78.55,77.25,78.4,78.1,77.93,13272022,1034294332.95,28973,1475089,11.11,January,2019,0.004501607717041667,Slight or No change
423,PNB,EQ,2019-01-25,78.1,78.35,80.45,75.9,77.0,76.6,78.52,19763289,1551740953.65,44445,3407205,17.24,January,2019,-0.01920614596670933,Slight or No change
424,PNB,EQ,2019-01-28,76.6,77.0,78.15,75.75,76.2,76.1,76.72,19106196,1465867001.9,47490,2556523,13.38,January,2019,-0.00652741514360311,Slight or No change
425,PNB,EQ,2019-01-29,76.1,76.15,78.5,75.55,77.7,77.3,77.16,17793292,1372950826.5,42270,2126321,11.95,January,2019,0.015768725361366753,Slight or No change
426,PNB,EQ,2019-01-30,77.3,77.75,78.25,76.7,77.2,77.25,77.39,11238545,869805042.9,26381,1335812,11.89,January,2019,-0.0006468305304010435,Slight or No change
427,PNB,EQ,2019-01-31,77.25,77.7,77.8,75.45,77.45,77.5,76.8,16757529,1286919684.2,39575,2828836,16.88,January,2019,0.003236245954692629,Slight or No change
428,PNB,EQ,2019-02-01,77.5,78.0,78.4,73.55,73.8,73.9,76.24,25916009,1975725575.2,54212,3849114,14.85,February,2019,-0.04645161290322575,Slight or No change
429,PNB,EQ,2019-02-04,73.9,74.05,74.1,71.05,73.5,73.15,72.41,22905988,1658709447.0,51975,2360852,10.31,February,2019,-0.010148849797023018,Slight or No change
430,PNB,EQ,2019-02-05,73.15,74.5,76.5,72.0,73.3,73.4,74.63,70132820,5234219810.85,184975,6796631,9.69,February,2019,0.0034176349965824304,Slight or No change
431,PNB,EQ,2019-02-06,73.4,74.1,75.65,72.8,75.45,75.2,74.21,27503709,2041097669.65,64621,2841823,10.33,February,2019,0.02452316076294281,Slight or No change
432,PNB,EQ,2019-02-07,75.2,75.65,76.6,74.85,75.65,75.65,75.69,23866199,1806532220.05,53494,2368010,9.92,February,2019,0.005984042553191626,Slight or No change
433,PNB,EQ,2019-02-08,75.65,75.0,75.0,70.65,71.1,71.2,72.4,31290303,2265461385.1,85924,6171658,19.72,February,2019,-0.05882352941176472,Slight or No change
434,PNB,EQ,2019-02-11,71.2,71.4,71.45,70.3,71.0,70.85,70.88,18322730,1298712118.55,67103,4883894,26.65,February,2019,-0.004915730337078816,Slight or No change
435,PNB,EQ,2019-02-12,70.85,71.2,72.25,70.85,71.3,71.35,71.52,13405209,958680126.7,38573,1863854,13.9,February,2019,0.007057163020465884,Slight or No change
436,PNB,EQ,2019-02-13,71.35,71.7,71.85,69.1,69.45,69.45,70.56,14108866,995502939.85,40002,2086552,14.79,February,2019,-0.0266292922214435,Slight or No change
437,PNB,EQ,2019-02-14,69.45,69.5,72.65,68.7,72.35,72.25,70.95,18981245,1346628292.85,45074,2945259,15.52,February,2019,0.0403167746580273,Slight or No change
438,PNB,EQ,2019-02-15,72.25,72.0,73.2,69.4,70.2,70.05,70.83,22508284,1594293499.7,50741,3966625,17.62,February,2019,-0.0304498269896194,Slight or No change
439,PNB,EQ,2019-02-18,70.05,70.25,71.1,68.7,68.9,69.0,69.7,17183987,1197701406.55,49698,3383914,19.69,February,2019,-0.01498929336188437,Slight or No change
440,PNB,EQ,2019-02-19,69.0,69.3,71.5,69.1,69.9,69.95,70.4,18800655,1323528807.5,46883,2359469,12.55,February,2019,0.013768115942029091,Slight or No change
441,PNB,EQ,2019-02-20,69.95,70.4,71.45,70.25,71.2,71.1,70.88,14646666,1038190222.3,37791,2231622,15.24,February,2019,0.01644031451036443,Slight or No change
442,PNB,EQ,2019-02-21,71.1,76.0,76.0,72.65,73.0,73.15,73.54,47884317,3521485797.1,110852,6155068,12.85,February,2019,0.028832630098452938,Slight or No change
443,PNB,EQ,2019-02-22,73.15,72.95,73.95,72.5,73.35,73.2,73.25,17255280,1263934556.6,43245,1952517,11.32,February,2019,0.0006835269993163973,Slight or No change
444,PNB,EQ,2019-02-25,73.2,73.4,73.75,72.9,73.55,73.5,73.38,10143437,744367910.45,25716,2219541,21.88,February,2019,0.004098360655737654,Slight or No change
445,PNB,EQ,2019-02-26,73.5,72.8,72.8,70.1,71.85,71.85,71.6,24903931,1783080889.75,56902,4713420,18.93,February,2019,-0.022448979591836782,Slight or No change
446,PNB,EQ,2019-02-27,71.85,72.5,73.6,70.95,71.35,71.5,72.14,24053517,1735184536.0,51611,3458970,14.38,February,2019,-0.004871259568545505,Slight or No change
447,PNB,EQ,2019-02-28,71.5,71.55,72.7,71.45,72.6,72.3,72.02,16139027,1162310764.6,32782,3769849,23.36,February,2019,0.01118881118881121,Slight or No change
448,PNB,EQ,2019-03-01,72.3,73.0,77.0,72.7,77.0,76.65,75.41,37660508,2839964029.85,80382,7940741,21.09,March,2019,0.06016597510373467,Slight or No change
449,PNB,EQ,2019-03-05,76.65,77.0,83.35,76.25,82.25,82.65,81.08,50845208,4122298389.1,129170,9619217,18.92,March,2019,0.07827788649706457,Slight or No change
450,PNB,EQ,2019-03-06,82.65,82.7,83.8,81.4,82.2,82.4,82.51,27381377,2259179099.95,80702,5316308,19.42,March,2019,-0.003024803387779773,Slight or No change
451,PNB,EQ,2019-03-07,82.4,82.45,86.2,81.3,85.4,85.45,84.84,48792690,4139723348.9,122281,8038554,16.47,March,2019,0.03701456310679618,Slight or No change
452,PNB,EQ,2019-03-08,85.45,85.35,85.85,83.6,83.85,83.8,84.5,26190794,2213141429.55,64071,3656720,13.96,March,2019,-0.019309537741369343,Slight or No change
453,PNB,EQ,2019-03-11,83.8,84.1,86.45,84.1,85.8,85.85,85.55,23446148,2005852646.25,68149,3706374,15.81,March,2019,0.02446300715990457,Slight or No change
454,PNB,EQ,2019-03-12,85.85,86.75,87.35,84.75,85.1,85.4,85.97,28275260,2430874625.9,77215,6386050,22.59,March,2019,-0.005241700640652214,Slight or No change
455,PNB,EQ,2019-03-13,85.4,85.2,85.95,83.3,85.05,84.85,84.63,26167126,2214634653.7,62335,3790818,14.49,March,2019,-0.0064402810304451386,Slight or No change
456,PNB,EQ,2019-03-14,84.85,85.05,85.75,83.7,84.6,84.45,84.64,23309588,1972921370.1,57527,2402619,10.31,March,2019,-0.004714201532115436,Slight or No change
457,PNB,EQ,2019-03-15,84.45,85.3,87.3,85.1,85.5,86.05,86.32,47765635,4123085419.8,109788,13075499,27.37,March,2019,0.018946121965660145,Slight or No change
458,PNB,EQ,2019-03-18,86.05,86.45,87.1,85.05,86.7,86.65,85.99,28960560,2490398055.45,65665,4083352,14.1,March,2019,0.006972690296339401,Slight or No change
459,PNB,EQ,2019-03-19,86.65,87.65,91.95,87.5,90.5,90.5,90.01,76686943,6902948226.6,170929,8465419,11.04,March,2019,0.04443162146566637,Slight or No change
460,PNB,EQ,2019-03-20,90.5,91.0,94.15,89.35,93.8,93.55,91.87,65416389,6009891851.75,152364,6719229,10.27,March,2019,0.03370165745856357,Slight or No change
461,PNB,EQ,2019-03-22,93.55,95.95,95.95,90.6,91.05,91.55,93.7,69603817,6522164413.5,167633,13351006,19.18,March,2019,-0.02137894174238375,Slight or No change
462,PNB,EQ,2019-03-25,91.55,89.55,91.25,89.2,90.4,90.3,90.25,30226076,2727976582.05,68050,3305295,10.94,March,2019,-0.01365374112506823,Slight or No change
463,PNB,EQ,2019-03-26,90.3,91.2,93.1,90.7,93.1,92.5,91.9,24611358,2261866869.25,60146,4376577,17.78,March,2019,0.02436323366555926,Slight or No change
464,PNB,EQ,2019-03-27,92.5,93.5,95.05,92.8,93.1,93.4,93.85,44404743,4167333183.4,98145,6169120,13.89,March,2019,0.009729729729729852,Slight or No change
465,PNB,EQ,2019-03-28,93.4,93.9,95.8,93.35,95.4,95.35,94.92,43461013,4125408079.7,89634,9952002,22.9,March,2019,0.020877944325481623,Slight or No change
466,PNB,EQ,2019-03-29,95.35,95.8,97.55,95.0,95.25,95.5,96.0,39934180,3833597527.15,87014,5665498,14.19,March,2019,0.0015731515469323831,Slight or No change
467,PNB,EQ,2019-04-01,95.5,96.1,99.9,96.1,97.2,97.5,98.28,51690683,5080350787.0,117593,7431388,14.38,April,2019,0.020942408376963373,Slight or No change
468,PNB,EQ,2019-04-02,97.5,97.65,99.8,96.05,98.6,98.3,98.19,52878919,5192400851.5,108171,6959555,13.16,April,2019,0.008205128205128087,Slight or No change
469,PNB,EQ,2019-04-03,98.3,99.4,99.8,93.9,94.4,94.45,96.85,52523325,5087128001.6,109657,10103364,19.24,April,2019,-0.03916581892166826,Slight or No change
470,PNB,EQ,2019-04-04,94.45,94.0,95.75,92.85,93.7,93.65,94.24,45741687,4310589007.7,105400,5496413,12.02,April,2019,-0.00847008999470611,Slight or No change
471,PNB,EQ,2019-04-05,93.65,94.3,94.75,92.0,93.8,93.1,93.14,30275193,2819743306.85,74935,4156634,13.73,April,2019,-0.005872931126535086,Slight or No change
472,PNB,EQ,2019-04-08,93.1,93.75,95.0,92.3,93.2,93.1,93.59,34248451,3205163748.55,79333,6552424,19.13,April,2019,0.0,Slight or No change
473,PNB,EQ,2019-04-09,93.1,93.2,94.65,91.6,94.25,94.35,93.06,35537791,3307195966.15,82773,4937460,13.89,April,2019,0.013426423200859183,Slight or No change
474,PNB,EQ,2019-04-10,94.35,94.0,94.95,93.05,93.3,93.35,94.05,24772662,2329969596.15,58495,3381048,13.65,April,2019,-0.010598834128245915,Slight or No change
475,PNB,EQ,2019-04-11,93.35,93.4,93.55,92.0,92.65,92.7,92.69,20082380,1861402353.1,50109,2923261,14.56,April,2019,-0.006963042313872458,Slight or No change
476,PNB,EQ,2019-04-12,92.7,92.8,93.6,92.2,93.35,93.35,92.91,20151855,1872290756.9,45092,2988762,14.83,April,2019,0.00701186623516703,Slight or No change
477,PNB,EQ,2019-04-15,93.35,93.8,94.45,93.0,93.7,93.85,93.79,17833602,1672626217.05,37969,3912386,21.94,April,2019,0.005356186395286455,Slight or No change
478,PNB,EQ,2019-04-16,93.85,93.5,93.95,92.35,92.6,92.8,93.19,16776973,1563434598.45,37984,2455901,14.64,April,2019,-0.011188066062866264,Slight or No change
479,PNB,EQ,2019-04-18,92.8,92.55,92.8,89.7,90.0,90.05,90.72,24453025,2218413077.65,56615,5154445,21.08,April,2019,-0.029633620689655138,Slight or No change
480,PNB,EQ,2019-04-22,90.05,89.9,90.0,86.15,86.5,86.65,88.32,22607916,1996658638.25,61840,3994893,17.67,April,2019,-0.03775680177679053,Slight or No change
481,PNB,EQ,2019-04-23,86.65,86.55,89.0,86.5,87.3,87.2,87.91,26099019,2294305026.5,59387,2148393,8.23,April,2019,0.006347374495095259,Slight or No change
482,PNB,EQ,2019-04-24,87.2,87.7,88.8,86.75,88.7,88.35,87.7,20354853,1785092802.8,45173,2008365,9.87,April,2019,0.013188073394495348,Slight or No change
483,PNB,EQ,2019-04-25,88.35,88.0,89.15,86.05,86.45,86.75,87.83,20631056,1812032873.3,42245,3336878,16.17,April,2019,-0.018109790605546072,Slight or No change
484,PNB,EQ,2019-04-26,86.75,87.45,88.4,86.45,88.25,88.15,87.31,20387608,1780126726.25,38907,2213013,10.85,April,2019,0.016138328530259427,Slight or No change
485,PNB,EQ,2019-04-30,88.15,88.15,88.15,83.6,84.95,84.9,84.95,26321705,2235973315.15,64896,3590837,13.64,April,2019,-0.03686897334089623,Slight or No change
486,PNB,EQ,2019-05-02,84.9,84.25,87.85,84.0,86.4,86.1,86.64,27331709,2368131376.55,54834,2773924,10.15,May,2019,0.014134275618374437,Slight or No change
487,PNB,EQ,2019-05-03,86.1,86.95,87.8,86.3,87.3,87.15,87.13,20112657,1752334266.05,50336,1714096,8.52,May,2019,0.012195121951219745,Slight or No change
488,PNB,EQ,2019-05-06,87.15,86.35,87.55,85.6,86.1,86.25,86.59,17151414,1485157428.7,40056,2442594,14.24,May,2019,-0.010327022375215211,Slight or No change
489,PNB,EQ,2019-05-07,86.25,86.7,87.15,83.4,84.05,83.95,85.62,16356567,1400418264.15,37679,2333933,14.27,May,2019,-0.026666666666666616,Slight or No change
490,PNB,EQ,2019-05-08,83.95,83.75,85.4,83.25,84.05,83.95,84.43,23380690,1974095460.3,52244,2674859,11.44,May,2019,0.0,Slight or No change
491,PNB,EQ,2019-05-09,83.95,84.1,85.35,82.8,84.5,84.25,84.3,22934344,1933317206.7,44704,2025433,8.83,May,2019,0.003573555687909513,Slight or No change
492,PNB,EQ,2019-05-10,84.25,85.0,87.25,84.4,86.0,86.25,85.53,21821500,1866352520.3,44879,1950720,8.94,May,2019,0.023738872403560762,Slight or No change
493,PNB,EQ,2019-05-13,86.25,86.15,86.2,79.05,79.9,79.8,82.13,34293332,2816529415.2,88162,7102109,20.71,May,2019,-0.07478260869565223,Slight or No change
